Zip Code,Choice1,Choice2,Choice3,Choice4
76866,Texas,California,Georgia,Pennsylvania
95676,California,Texas,Georgia,Pennsylvania
28553,Georgia,Pennsylvania,Texas,California
27201,Georgia,Pennsylvania,Texas,California
19339,Pennsylvania,Georgia,Texas,California
23529,Pennsylvania,Georgia,Texas,California
61491,Texas,Pennsylvania,Georgia,California
98849,California,Texas,Georgia,Pennsylvania
45070,Pennsylvania,Texas,Georgia,California
66404,Pennsylvania,California,Texas,Georgia
71415,Texas,Georgia,Pennsylvania,California
92654,California,Texas,Pennsylvania,Georgia
24887,Georgia,Pennsylvania,Texas,California
06085,Pennsylvania,Georgia,Texas,California
95654,California,Texas,Georgia,Pennsylvania
61250,Texas,Pennsylvania,Georgia,California
98668,California,Texas,Georgia,Pennsylvania
13118,Pennsylvania,Texas,Georgia,California
99219,Texas,California,Pennsylvania,Georgia
78659,Texas,California,Georgia,Pennsylvania
24868,Georgia,Pennsylvania,Texas,California
52325,Texas,Pennsylvania,California,Georgia
64487,Texas,Georgia,California,Pennsylvania
60661,Texas,Pennsylvania,Georgia,California
68023,Georgia,Texas,Pennsylvania,California
23514,Pennsylvania,Georgia,Texas,California
28117,Georgia,Pennsylvania,California,Texas
74935,Texas,California,Georgia,Pennsylvania
26524,Georgia,Pennsylvania,Texas,California
50049,Pennsylvania,Georgia,Texas,California
97108,California,Pennsylvania,Georgia,Texas
16914,Pennsylvania,Georgia,California,Texas
38425,Texas,Georgia,Pennsylvania,California
55031,Texas,Georgia,Pennsylvania,California
20177,Pennsylvania,Georgia,Texas,California
61359,Texas,California,Georgia,Pennsylvania
95330,California,Texas,Georgia,Pennsylvania
66514,Texas,Pennsylvania,California,Georgia
17822,Pennsylvania,Georgia,Texas,California
33650,Georgia,Texas,Pennsylvania,California
56601,Georgia,California,Texas,Pennsylvania
26237,Georgia,Pennsylvania,Texas,California
92234,California,Texas,Pennsylvania,Georgia
08540,Pennsylvania,Georgia,Texas,California
43844,Pennsylvania,Texas,Georgia,California
32960,California,Georgia,Texas,Pennsylvania
25203,Georgia,Pennsylvania,Texas,California
57523,California,Pennsylvania,Texas,Georgia
90710,California,Texas,Pennsylvania,Georgia
95615,California,Texas,Georgia,Pennsylvania
19049,Pennsylvania,Georgia,Texas,California
33804,Georgia,Pennsylvania,Texas,California
12418,Pennsylvania,Georgia,Texas,California
15553,Pennsylvania,Georgia,Texas,California
72169,Texas,Georgia,California,Pennsylvania
20810,Pennsylvania,Georgia,Texas,California
72145,Georgia,Texas,California,Pennsylvania
32412,Texas,Georgia,Pennsylvania,California
23023,Pennsylvania,Georgia,Texas,California
07876,Pennsylvania,Georgia,Texas,California
68732,Texas,Pennsylvania,California,Georgia
29126,Georgia,Pennsylvania,Texas,California
58505,Texas,California,Georgia,Pennsylvania
98327,California,Texas,Georgia,Pennsylvania
44491,Georgia,Texas,Pennsylvania,California
04097,Pennsylvania,Georgia,Texas,California
70826,Texas,Georgia,Pennsylvania,California
97224,California,Georgia,Texas,Pennsylvania
97034,California,Georgia,Texas,Pennsylvania
33907,Georgia,Texas,Pennsylvania,California
33784,Georgia,Texas,Pennsylvania,California
44045,Pennsylvania,Texas,Georgia,California
22637,Pennsylvania,Georgia,Texas,California
30562,Georgia,Texas,California,Pennsylvania
65082,Texas,Pennsylvania,Georgia,California
16826,Pennsylvania,Georgia,Texas,California
23959,Georgia,Pennsylvania,Texas,California
92701,California,Pennsylvania,Texas,Georgia
79033,Texas,California,Georgia,Pennsylvania
64035,Texas,California,Georgia,Pennsylvania
95060,California,Texas,Georgia,Pennsylvania
52530,Texas,Pennsylvania,Georgia,California
61430,Texas,Pennsylvania,Georgia,California
68321,Texas,Pennsylvania,Georgia,California
99166,California,Texas,Georgia,Pennsylvania
12764,Pennsylvania,Georgia,Texas,California
97127,California,Pennsylvania,Georgia,Texas
71038,Texas,Georgia,Pennsylvania,California
78114,Texas,California,Georgia,Pennsylvania
54653,Texas,Pennsylvania,Georgia,California
38361,Texas,California,Georgia,Pennsylvania
17835,Pennsylvania,Georgia,Texas,California
62858,Texas,Pennsylvania,Georgia,California
40461,Georgia,Pennsylvania,Texas,California
37890,Georgia,Pennsylvania,Texas,California
04928,Pennsylvania,Georgia,Texas,California
94567,California,Texas,Georgia,Pennsylvania
50981,Texas,Pennsylvania,Georgia,California
33673,Georgia,Texas,Pennsylvania,California
02722,Pennsylvania,Georgia,Texas,California
76643,Texas,California,Georgia,Pennsylvania
36119,Texas,Georgia,Pennsylvania,California
67445,Texas,Georgia,Pennsylvania,California
27261,Georgia,Pennsylvania,Texas,California
28125,Georgia,Pennsylvania,Texas,California
12436,Pennsylvania,Texas,Georgia,California
42539,Georgia,Pennsylvania,Texas,California
99023,Georgia,California,Texas,Pennsylvania
42031,Texas,Georgia,Pennsylvania,California
29341,Georgia,Pennsylvania,Texas,California
38488,Georgia,California,Texas,Pennsylvania
85026,California,Texas,Pennsylvania,Georgia
61074,Pennsylvania,Georgia,Texas,California
39110,Texas,Georgia,Pennsylvania,California
18332,Pennsylvania,Georgia,Texas,California
59252,Pennsylvania,California,Texas,Georgia
60443,Pennsylvania,Georgia,Texas,California
27282,Georgia,Texas,Pennsylvania,California
97358,California,Texas,Georgia,Pennsylvania
61941,Texas,Pennsylvania,Georgia,California
25501,Georgia,Pennsylvania,Texas,California
49204,Georgia,Pennsylvania,Texas,California
96088,California,Texas,Pennsylvania,Georgia
63766,Texas,Pennsylvania,California,Georgia
47660,Texas,Georgia,Pennsylvania,California
53597,Texas,Pennsylvania,Georgia,California
62801,Pennsylvania,Georgia,Texas,California
44044,Georgia,Texas,Pennsylvania,California
07757,Pennsylvania,Georgia,Texas,California
75034,Texas,California,Georgia,Pennsylvania
20470,Pennsylvania,Georgia,Texas,California
91350,California,Texas,Pennsylvania,Georgia
60611,Texas,California,Georgia,Pennsylvania
30734,Texas,Pennsylvania,Georgia,California
38221,Pennsylvania,Georgia,Texas,California
36513,Texas,Georgia,Pennsylvania,California
59937,California,Texas,Georgia,Pennsylvania
74557,Texas,Georgia,California,Pennsylvania
44429,Georgia,Texas,Pennsylvania,California
46554,Texas,Georgia,California,Pennsylvania
21203,Pennsylvania,Texas,Georgia,California
62946,Texas,Pennsylvania,Georgia,California
23891,Pennsylvania,Georgia,Texas,California
01889,Texas,Georgia,Pennsylvania,California
56048,Texas,Georgia,Pennsylvania,California
42252,Texas,Georgia,Pennsylvania,California
15081,Georgia,Texas,Pennsylvania,California
15031,Georgia,Pennsylvania,Texas,California
52345,Texas,Pennsylvania,Georgia,California
82060,Pennsylvania,California,Texas,Georgia
28468,Georgia,Pennsylvania,Texas,California
25985,Georgia,Pennsylvania,Texas,California
76058,Texas,California,Georgia,Pennsylvania
33607,Georgia,Texas,Pennsylvania,California
37306,Georgia,Pennsylvania,Texas,California
76665,Texas,Georgia,California,Pennsylvania
19703,Pennsylvania,Georgia,Texas,California
59873,Texas,California,Georgia,Pennsylvania
16515,Pennsylvania,Texas,Georgia,California
29501,Georgia,Pennsylvania,Texas,California
52497,Georgia,Texas,Pennsylvania,California
93558,California,Texas,Pennsylvania,Georgia
05657,Georgia,Pennsylvania,Texas,California
11209,Pennsylvania,Georgia,Texas,California
54490,Pennsylvania,Georgia,California,Texas
01810,Pennsylvania,Texas,Georgia,California
81227,California,Pennsylvania,Georgia,Texas
02554,Pennsylvania,Georgia,Texas,California
25535,Georgia,Pennsylvania,Texas,California
53590,Texas,Pennsylvania,Georgia,California
95233,California,Texas,Georgia,Pennsylvania
32430,Texas,Georgia,California,Pennsylvania
86442,California,Texas,Pennsylvania,Georgia
72176,Georgia,Texas,California,Pennsylvania
93501,California,Texas,Georgia,Pennsylvania
64738,Texas,Georgia,California,Pennsylvania
58656,Texas,California,Georgia,Pennsylvania
62975,Texas,Pennsylvania,Georgia,California
01009,Texas,Pennsylvania,Georgia,California
65024,Texas,Pennsylvania,Georgia,California
93553,California,Texas,Pennsylvania,Georgia
92335,California,Texas,Pennsylvania,Georgia
73834,Texas,Pennsylvania,Georgia,California
73003,Texas,California,Georgia,Pennsylvania
36604,Texas,Georgia,Pennsylvania,California
98672,Pennsylvania,California,Georgia,Texas
56384,Georgia,California,Texas,Pennsylvania
50330,Pennsylvania,Texas,Georgia,California
57792,Texas,Georgia,California,Pennsylvania
25646,Pennsylvania,Texas,Georgia,California
05074,Pennsylvania,Georgia,Texas,California
19893,Pennsylvania,Georgia,Texas,California
70176,Georgia,Pennsylvania,Texas,California
35471,Texas,Pennsylvania,Georgia,California
50158,Texas,Georgia,California,Pennsylvania
23851,Pennsylvania,Georgia,Texas,California
72115,Georgia,California,Texas,Pennsylvania
28667,Georgia,Pennsylvania,Texas,California
42223,Texas,Georgia,Pennsylvania,California
20722,Pennsylvania,Georgia,Texas,California
25692,Georgia,Pennsylvania,Texas,California
80544,California,Pennsylvania,Texas,Georgia
20908,Pennsylvania,Georgia,Texas,California
58365,Pennsylvania,Georgia,Texas,California
76849,Texas,California,Georgia,Pennsylvania
65064,Georgia,Texas,Pennsylvania,California
26671,Georgia,Pennsylvania,Texas,California
47324,Pennsylvania,Texas,Georgia,California
06540,Pennsylvania,Texas,Georgia,California
90020,California,Texas,Pennsylvania,Georgia
47725,Texas,Georgia,Pennsylvania,California
02269,Pennsylvania,Texas,California,Georgia
32105,Georgia,Texas,Pennsylvania,California
97030,California,Texas,Georgia,Pennsylvania
39571,Texas,Georgia,Pennsylvania,California
95124,Texas,California,Georgia,Pennsylvania
21622,Pennsylvania,Texas,Georgia,California
56016,California,Texas,Georgia,Pennsylvania
01821,Pennsylvania,Georgia,California,Texas
91110,California,Texas,Pennsylvania,Georgia
24504,Pennsylvania,Texas,Georgia,California
99004,California,Texas,Pennsylvania,Georgia
97355,Texas,California,Georgia,Pennsylvania
08062,Pennsylvania,Georgia,Texas,California
29145,Georgia,Pennsylvania,Texas,California
94172,Texas,California,Georgia,Pennsylvania
16412,Georgia,Texas,California,Pennsylvania
12803,Pennsylvania,Georgia,Texas,California
27526,Pennsylvania,Georgia,California,Texas
53138,Pennsylvania,Texas,Georgia,California
47665,Georgia,Pennsylvania,Texas,California
29432,Georgia,Pennsylvania,Texas,California
20427,Pennsylvania,Georgia,Texas,California
27510,Georgia,Texas,Pennsylvania,California
06147,Pennsylvania,Texas,Georgia,California
96112,California,Texas,Georgia,Pennsylvania
98590,Texas,California,Georgia,Pennsylvania
23113,Pennsylvania,Georgia,Texas,California
90017,California,Texas,Georgia,Pennsylvania
80828,Texas,California,Georgia,Pennsylvania
28237,Georgia,California,Pennsylvania,Texas
93765,California,Georgia,Texas,Pennsylvania
90748,California,Texas,Pennsylvania,Georgia
01507,Pennsylvania,Georgia,California,Texas
15935,Pennsylvania,Georgia,Texas,California
10165,Pennsylvania,Georgia,Texas,California
48758,Georgia,Pennsylvania,Texas,California
78756,Texas,Georgia,Pennsylvania,California
99260,California,Texas,Georgia,Pennsylvania
44410,Georgia,Texas,Pennsylvania,California
77834,Texas,California,Pennsylvania,Georgia
48722,Georgia,Pennsylvania,Texas,California
85926,California,Texas,Pennsylvania,Georgia
89515,California,Pennsylvania,Georgia,Texas
07059,Pennsylvania,Georgia,Texas,California
21783,Pennsylvania,Georgia,Texas,California
55089,Texas,Georgia,Pennsylvania,California
18814,Pennsylvania,Texas,Georgia,California
48601,Georgia,Texas,Pennsylvania,California
11243,Pennsylvania,Texas,Georgia,California
39057,Texas,Georgia,Pennsylvania,California
61949,Texas,Pennsylvania,Georgia,California
38801,Texas,Pennsylvania,Georgia,California
15827,Georgia,Pennsylvania,Texas,California
52326,Texas,Pennsylvania,Georgia,California
79229,Texas,California,Georgia,Pennsylvania
29129,Georgia,Pennsylvania,California,Texas
94131,California,Georgia,Texas,Pennsylvania
47270,Georgia,Pennsylvania,Texas,California
93662,California,Pennsylvania,Texas,Georgia
16510,Georgia,Pennsylvania,Texas,California
75125,Texas,California,Georgia,Pennsylvania
31796,Georgia,Texas,Pennsylvania,California
24983,Georgia,Pennsylvania,Texas,California
21093,Pennsylvania,Georgia,Texas,California
87051,California,Pennsylvania,Georgia,Texas
31295,Texas,Georgia,Pennsylvania,California
76711,Texas,Pennsylvania,Georgia,California
55607,California,Texas,Georgia,Pennsylvania
13107,Pennsylvania,Texas,Georgia,California
36016,Georgia,Pennsylvania,Texas,California
06792,Pennsylvania,Georgia,Texas,California
30427,Georgia,Texas,Pennsylvania,California
85741,Texas,California,Pennsylvania,Georgia
06442,Pennsylvania,Georgia,Texas,California
56584,Georgia,Pennsylvania,California,Texas
35130,Texas,Georgia,Pennsylvania,California
55155,Texas,Georgia,Pennsylvania,California
94706,California,Texas,Georgia,Pennsylvania
17220,Pennsylvania,Georgia,California,Texas
48662,Pennsylvania,Texas,Georgia,California
53955,Texas,Pennsylvania,Georgia,California
32256,Georgia,Texas,Pennsylvania,California
77598,Texas,California,Georgia,Pennsylvania
17020,Pennsylvania,Georgia,Texas,California
86047,California,Pennsylvania,Texas,Georgia
77984,Texas,California,Georgia,Pennsylvania
17224,Pennsylvania,Texas,Georgia,California
71261,Texas,Pennsylvania,Georgia,California
44144,Georgia,Pennsylvania,Texas,California
73773,Texas,California,Georgia,Pennsylvania
20543,Pennsylvania,Georgia,Texas,California
91766,California,Texas,Pennsylvania,Georgia
30106,Texas,Georgia,Pennsylvania,California
34677,Georgia,Pennsylvania,Texas,California
53942,Texas,Pennsylvania,California,Georgia
03890,Pennsylvania,Georgia,Texas,California
73716,Texas,Pennsylvania,Georgia,California
97431,California,Pennsylvania,Georgia,Texas
36512,Texas,Georgia,Pennsylvania,California
82514,Texas,California,Pennsylvania,Georgia
73009,Texas,Georgia,Pennsylvania,California
74429,Texas,California,Georgia,Pennsylvania
14211,Pennsylvania,Georgia,Texas,California
98684,California,Texas,Georgia,Pennsylvania
31826,Texas,Georgia,Pennsylvania,California
66439,Texas,California,Georgia,Pennsylvania
61110,Texas,Pennsylvania,Georgia,California
55318,Texas,Pennsylvania,Georgia,California
83355,California,Texas,Pennsylvania,Georgia
94595,California,Texas,Georgia,Pennsylvania
08603,Pennsylvania,Georgia,Texas,California
40818,Pennsylvania,Texas,Georgia,California
79699,California,Pennsylvania,Texas,Georgia
39568,Texas,Pennsylvania,Georgia,California
89053,California,Texas,Georgia,Pennsylvania
03241,Pennsylvania,Georgia,Texas,California
38572,Texas,Georgia,Pennsylvania,California
57577,California,Georgia,Pennsylvania,Texas
73654,Texas,California,Georgia,Pennsylvania
54889,Texas,Georgia,Pennsylvania,California
73115,Texas,California,Georgia,Pennsylvania
14011,Pennsylvania,Texas,Georgia,California
78537,Texas,California,Georgia,Pennsylvania
01566,Pennsylvania,Georgia,Texas,California
97050,California,Georgia,Texas,Pennsylvania
01515,Texas,California,Pennsylvania,Georgia
59633,Pennsylvania,California,Texas,Georgia
59623,Texas,Pennsylvania,Georgia,California
15801,Georgia,Texas,Pennsylvania,California
04107,Pennsylvania,Georgia,Texas,California
10025,Pennsylvania,Georgia,Texas,California
06074,Pennsylvania,Georgia,Texas,California
83455,California,Texas,Pennsylvania,Georgia
48310,Georgia,Pennsylvania,Texas,California
55060,Texas,Georgia,Pennsylvania,California
38769,Texas,Georgia,Pennsylvania,California
13037,Pennsylvania,Georgia,Texas,California
20566,Pennsylvania,Georgia,Texas,California
99169,California,Texas,Georgia,Pennsylvania
83756,California,Texas,Pennsylvania,Georgia
07703,Pennsylvania,Georgia,Texas,California
08021,Pennsylvania,Georgia,Texas,California
18431,Pennsylvania,Texas,Georgia,California
10596,Pennsylvania,Georgia,Texas,California
33143,Georgia,Texas,Pennsylvania,California
59324,California,Texas,Pennsylvania,Georgia
69216,Texas,California,Pennsylvania,Georgia
21690,Pennsylvania,Georgia,Texas,California
20830,Pennsylvania,Texas,Georgia,California
84774,California,Texas,Pennsylvania,Georgia
18518,Pennsylvania,Texas,Georgia,California
41311,Georgia,Pennsylvania,Texas,California
92284,California,Texas,Pennsylvania,Georgia
95240,Texas,California,Georgia,Pennsylvania
